,Base Country,Base Country Lat,Base Country Lng,Relation Country,Relation Country Lat,Relation Country Lng,Men,Women,Children,Sex Trafficking,Forced Labor,Debt Bondage,Description
115,Bolivia,-16.290154,-63.58865299999999,Panama,8.537981,-80.782127,0,1,1,1,0,0," Bolivian women and girls are found in sex trafficking within Bolivia and in neighboring countries such as Argentina, Brazil, Panama, Peru, and Chile"
116,Bolivia,-16.290154,-63.58865299999999,Peru,-9.189967,-75.015152,0,1,1,1,0,0," Bolivian women and girls are found in sex trafficking within Bolivia and in neighboring countries such as Argentina, Brazil, Panama, Peru, and Chile"
117,Bolivia,-16.290154,-63.58865299999999,Brazil,-14.235004,-51.92528,0,1,0,1,0,0," To a more limited extent, women from neighboring countries, including Brazil, Colombia, and Paraguay, have been subjected to sex trafficking in Bolivia"
118,Bolivia,-16.290154,-63.58865299999999,Brazil,-14.235004,-51.92528,0,1,1,1,0,0," Bolivian women and girls are found in sex trafficking within Bolivia and in neighboring countries such as Argentina, Brazil, Panama, Peru, and Chile"
119,Botswana,-22.328474,24.684866,Zimbabwe,-19.015438,29.154857,1,0,1,0,0,0, Undocumented migrant Zimbabwean children might be vulnerable to trafficking in Botswana
120,Brazil,-14.235004,-51.92528,Bolivia,-16.290154,-63.58865299999999,1,1,1,0,1,1," Men, women, and children from other countriesŠincluding Bolivia, Paraguay, Haiti, and ChinaŠare subjected to forced labor and debt bondage in many sectors, including construction, the textile industry (particularly in Sao Paulo), and small businesses"
121,Brazil,-14.235004,-51.92528,United States,37.09024,-95.712891,0,0,1,1,0,0," Child sex tourism remains a problem, particularly in resort and coastal areas; many child sex tourists are from Europe and the United States"
122,Brazil,-14.235004,-51.92528,Spain,40.46366700000001,-3.74922,1,0,0,1,0,0, Brazilian men and transgender Brazilians have been exploited in sex trafficking in Spain and Italy
123,Brazil,-14.235004,-51.92528,Italy,41.87194,12.56738,1,0,0,1,0,0, Brazilian men and transgender Brazilians have been exploited in sex trafficking in Spain and Italy
124,Brazil,-14.235004,-51.92528,Paraguay,-23.442503,-58.443832,0,1,1,1,0,0," Women and girls from other South American countries, especially Paraguay, are exploited in sex trafficking in Brazil"
125,Brazil,-14.235004,-51.92528,China,35.86166,104.195397,0,1,0,1,0,0," Brazilian women are subjected to sex trafficking abroad, especially in Western Europe and China"
126,Brazil,-14.235004,-51.92528,China,35.86166,104.195397,1,1,1,0,1,1," Men, women, and children from other countriesŠincluding Bolivia, Paraguay, Haiti, and ChinaŠare subjected to forced labor and debt bondage in many sectors, including construction, the textile industry (particularly in Sao Paulo), and small businesses"
127,Brazil,-14.235004,-51.92528,Haiti,18.971187,-72.285215,1,1,1,0,1,1," Men, women, and children from other countriesŠincluding Bolivia, Paraguay, Haiti, and ChinaŠare subjected to forced labor and debt bondage in many sectors, including construction, the textile industry (particularly in Sao Paulo), and small businesses"
128,Brazil,-14.235004,-51.92528,Paraguay,-23.442503,-58.443832,1,1,1,0,1,1," Men, women, and children from other countriesŠincluding Bolivia, Paraguay, Haiti, and ChinaŠare subjected to forced labor and debt bondage in many sectors, including construction, the textile industry (particularly in Sao Paulo), and small businesses"
129,Bulgaria,42.733883,25.48583,United Kingdom,55.378051,-3.435973,1,0,0,0,1,0," The government and NGOs report a significant increase in the number of Bulgarian and Roma victims subjected to forced servitude, particularly in Poland, Spain, and the United Kingdom"
130,Bulgaria,42.733883,25.48583,Spain,40.46366700000001,-3.74922,1,0,0,0,1,0," The government and NGOs report a significant increase in the number of Bulgarian and Roma victims subjected to forced servitude, particularly in Poland, Spain, and the United Kingdom"
131,Bulgaria,42.733883,25.48583,Poland,51.919438,19.145136,1,0,0,0,1,0," The government and NGOs report a significant increase in the number of Bulgarian and Roma victims subjected to forced servitude, particularly in Poland, Spain, and the United Kingdom"
132,Burkina Faso,12.238333,-1.561593,Libya,26.3351,17.228331,0,1,1,0,0,0," Burkina Faso is a transit country for traffickers transporting children from Mali to Cote d'Ivoire and women and girls from Cote d'Ivoire to Saudi Arabia, and it is a transit county for Ghanaian migrants traveling to Libya and Italy, some of whom are trafficking victims"
133,Burkina Faso,12.238333,-1.561593,Cote d'Ivoire,7.539988999999999,-5.547079999999999,0,0,1,1,1,0," Children from neighboring countries, including Cote d'Ivoire, Ghana, Guinea, Mali, Niger, and Nigeria, are subjected to forced labor and sex trafficking"
134,Burkina Faso,12.238333,-1.561593,Ghana,7.946527,-1.023194,0,0,1,1,1,0," Children from neighboring countries, including Cote d'Ivoire, Ghana, Guinea, Mali, Niger, and Nigeria, are subjected to forced labor and sex trafficking"
135,Burkina Faso,12.238333,-1.561593,Saudi Arabia,23.885942,45.079162,0,1,1,0,0,0," Burkina Faso is a transit country for traffickers transporting children from Mali to Cote d'Ivoire and women and girls from Cote d'Ivoire to Saudi Arabia, and it is a transit county for Ghanaian migrants traveling to Libya and Italy, some of whom are trafficking victims"
136,Burkina Faso,12.238333,-1.561593,Mali,17.570692,-3.996166,0,0,1,1,1,0," Children from neighboring countries, including Cote d'Ivoire, Ghana, Guinea, Mali, Niger, and Nigeria, are subjected to forced labor and sex trafficking"
137,Burkina Faso,12.238333,-1.561593,Mali,17.570692,-3.996166,0,1,1,0,0,0," Burkina Faso is a transit country for traffickers transporting children from Mali to Cote d'Ivoire and women and girls from Cote d'Ivoire to Saudi Arabia, and it is a transit county for Ghanaian migrants traveling to Libya and Italy, some of whom are trafficking victims"
138,Burkina Faso,12.238333,-1.561593,Sri Lanka,7.873053999999999,80.77179699999999,0,1,0,1,1,0," In past years, authorities have identified Nepalese traffickers subjecting Tibetan women to sex trafficking in Burkina Faso and Sri Lankan citizens transiting Burkina Faso allegedly en route to forced labor in a third country"
139,Burkina Faso,12.238333,-1.561593,Nepal,28.394857,84.12400799999999,0,1,0,1,1,0," In past years, authorities have identified Nepalese traffickers subjecting Tibetan women to sex trafficking in Burkina Faso and Sri Lankan citizens transiting Burkina Faso allegedly en route to forced labor in a third country"
140,Burkina Faso,12.238333,-1.561593,Nigeria,9.081999,8.675277,0,0,1,1,0,0, Nigerian girls are exploited in sex trafficking in Burkina Faso
141,Burkina Faso,12.238333,-1.561593,Niger,17.607789,8.081666,0,0,1,1,0,0, Nigerian girls are exploited in sex trafficking in Burkina Faso
142,Burkina Faso,12.238333,-1.561593,Nigeria,9.081999,8.675277,0,0,1,1,1,0," Children from neighboring countries, including Cote d'Ivoire, Ghana, Guinea, Mali, Niger, and Nigeria, are subjected to forced labor and sex trafficking"
143,Burkina Faso,12.238333,-1.561593,Niger,17.607789,8.081666,0,0,1,1,1,0," Children from neighboring countries, including Cote d'Ivoire, Ghana, Guinea, Mali, Niger, and Nigeria, are subjected to forced labor and sex trafficking"
144,Burkina Faso,12.238333,-1.561593,Guinea,9.945587,-9.696645,0,0,1,1,1,0," Children from neighboring countries, including Cote d'Ivoire, Ghana, Guinea, Mali, Niger, and Nigeria, are subjected to forced labor and sex trafficking"
145,Burkina Faso,12.238333,-1.561593,Italy,41.87194,12.56738,0,1,1,0,0,0," Burkina Faso is a transit country for traffickers transporting children from Mali to Cote d'Ivoire and women and girls from Cote d'Ivoire to Saudi Arabia, and it is a transit county for Ghanaian migrants traveling to Libya and Italy, some of whom are trafficking victims"
146,Burkina Faso,12.238333,-1.561593,Ghana,7.946527,-1.023194,0,1,1,0,0,0," Burkina Faso is a transit country for traffickers transporting children from Mali to Cote d'Ivoire and women and girls from Cote d'Ivoire to Saudi Arabia, and it is a transit county for Ghanaian migrants traveling to Libya and Italy, some of whom are trafficking victims"
147,Burkina Faso,12.238333,-1.561593,Saudi Arabia,23.885942,45.079162,0,1,0,0,1,0," To a lesser extent, traffickers recruit women for ostensibly legitimate employment in Lebanon, Qatar, Saudi Arabia, andŠto a lesser extentŠEurope and subsequently subject them to forced prostitution"
148,Burkina Faso,12.238333,-1.561593,Qatar,25.354826,51.183884,0,1,0,0,1,0," To a lesser extent, traffickers recruit women for ostensibly legitimate employment in Lebanon, Qatar, Saudi Arabia, andŠto a lesser extentŠEurope and subsequently subject them to forced prostitution"
149,Burkina Faso,12.238333,-1.561593,Lebanon,33.854721,35.862285,0,1,0,0,1,0," To a lesser extent, traffickers recruit women for ostensibly legitimate employment in Lebanon, Qatar, Saudi Arabia, andŠto a lesser extentŠEurope and subsequently subject them to forced prostitution"
150,Burkina Faso,12.238333,-1.561593,Niger,17.607789,8.081666,0,0,1,1,1,0," Burkinabe childrenŠincluding orphan street childrenŠare transported to Cote d'Ivoire, Mali, and Niger for forced labor or sex trafficking"
151,Burkina Faso,12.238333,-1.561593,Mali,17.570692,-3.996166,0,0,1,1,1,0," Burkinabe childrenŠincluding orphan street childrenŠare transported to Cote d'Ivoire, Mali, and Niger for forced labor or sex trafficking"
152,Burkina Faso,12.238333,-1.561593,Cote d'Ivoire,7.539988999999999,-5.547079999999999,0,0,1,1,1,0," Burkinabe childrenŠincluding orphan street childrenŠare transported to Cote d'Ivoire, Mali, and Niger for forced labor or sex trafficking"
153,Burkina Faso,12.238333,-1.561593,Cote d'Ivoire,7.539988999999999,-5.547079999999999,0,1,1,0,0,0," Burkina Faso is a transit country for traffickers transporting children from Mali to Cote d'Ivoire and women and girls from Cote d'Ivoire to Saudi Arabia, and it is a transit county for Ghanaian migrants traveling to Libya and Italy, some of whom are trafficking victims"
154,Burma,21.916221,95.955974,China,35.86166,104.195397,0,1,0,1,1,0," Burmese women are increasingly transported to China and subjected to sex trafficking and domestic servitude through forced marriages to Chinese men; Burmese government officials are occasionally complicit in this form of trafficking, as well as in the facilitation of the smuggling and exploitation of Rohingya migrants"
155,Burma,21.916221,95.955974,India,20.593684,78.96288,0,0,1,1,1,0," Rohingya children fteeing violence were abducted in transit and sold into forced marriage in India, Indonesia, and Malaysia; some of them may have experienced conditions indicative of forced labor or sex trafficking"
156,Burma,21.916221,95.955974,Indonesia,-0.789275,113.921327,0,0,1,1,1,0," Rohingya children fteeing violence were abducted in transit and sold into forced marriage in India, Indonesia, and Malaysia; some of them may have experienced conditions indicative of forced labor or sex trafficking"
157,Burma,21.916221,95.955974,Malaysia,4.210484,101.975766,0,0,1,1,1,0," Rohingya children fteeing violence were abducted in transit and sold into forced marriage in India, Indonesia, and Malaysia; some of them may have experienced conditions indicative of forced labor or sex trafficking"
158,Burma,21.916221,95.955974,Thailand,15.870032,100.992541,0,1,1,1,1,0," Some Burmese men, women, and children who migrate for work abroadŠparticularly to Thailand and China, as well as other countries in Asia, the Middle East, and the United StatesŠare subjected to forced labor or sex trafficking"
159,Burma,21.916221,95.955974,India,20.593684,78.96288,0,1,1,1,0,0," Many women and girls among the estimated 687,000 Rohingya BURMA119who fted from conftict in Rakhine to neighboring Bangladesh since August 2017 have been subjected to sex trafficking in Bangladesh and India"
160,Burma,21.916221,95.955974,United States,37.09024,-95.712891,0,1,1,1,1,0," Some Burmese men, women, and children who migrate for work abroadŠparticularly to Thailand and China, as well as other countries in Asia, the Middle East, and the United StatesŠare subjected to forced labor or sex trafficking"
161,Burma,21.916221,95.955974,India,20.593684,78.96288,0,1,1,0,0,0," It is also increasingly a destination and transit country for foreign victims, including women and girls from India"
162,Burma,21.916221,95.955974,Bangladesh,23.684994,90.356331,0,1,1,1,0,0," Many women and girls among the estimated 687,000 Rohingya BURMA119who fted from conftict in Rakhine to neighboring Bangladesh since August 2017 have been subjected to sex trafficking in Bangladesh and India"
163,Burma,21.916221,95.955974,China,35.86166,104.195397,0,1,1,1,1,0," Some Burmese men, women, and children who migrate for work abroadŠparticularly to Thailand and China, as well as other countries in Asia, the Middle East, and the United StatesŠare subjected to forced labor or sex trafficking"
164,Burundi,-3.373056,29.918886,Saudi Arabia,23.885942,45.079162,0,1,0,1,1,0," Young adult Burundian women are fraudulently recruited for fake jobs and are instead subjected to forced labor and sex trafficking in various Gulf countries, such as Kuwait, Saudi Arabia, and Oman; NGOs estimate that between 500 and 3,000 young women have become trafficking victims in these countries between 2015 and 2016 and one NGO reported over 800 young women remain in these countries"
